Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,Zipcode,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,NATIONAL GRID,488 Fairview Ave,KOHLS HUDSON,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.281075,-73.751372,4/1/2020,53118,4/1/2020 9:20,,,,,J1772
ELEC,THE FALLS,158 Union Turnpike,THE FALLS,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.25175,-73.76392,4/1/2020,149522,4/1/2020 9:20,,,,,J1772
ELEC,The Wick Hotel - Tesla Destination,41 Cross St,,Hudson,NY,12534,,833-843-9425  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.253073,-73.796003,9/30/2019,114956,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,Ruge's Chevrolet,3692 Route 44,,Millbrook,NY,12545,,845-444-3039,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,Non-Networked,,200-9,41.791563,-73.659717,3/3/2020,53442,3/3/2020 21:13,P,,,10/1/2012,J1772
ELEC,Buttermilk Falls Inn & Spa - Tesla Destination,220 North Rd,,Milton,NY,12547,,845-795-1310  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.666684,-73.955378,9/30/2019,114977,3/2/2020 20:14,P,,,1/1/2016,J1772 TESLA
ELEC,SunPower by New York State Solar Farm - Tesla Destination,1938 Route 44/55,,Modena,NY,12548,,845-255-0610  877-798-3752,E,,Public,24 hours daily,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.667875,-74.105849,9/30/2019,114978,3/2/2020 20:14,P,,,6/1/2016,TESLA
ELEC,Borland House Bed and Breakfast - Tesla Destination,130 Clinton St,,Montgomery,NY,12549,,845-457-1513  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.52688,-74.235988,9/30/2019,114981,3/2/2020 20:14,P,,,12/15/2016,J1772 TESLA
ELEC,"Walmart 2104 - Newburgh, NY",1201 Route 300,,Newburgh,NY,12550,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.497759,-74.073189,4/1/2020,145547,4/1/2020 10:12,,,,,CHADEMO J1772COMBO
ELEC,MOREHEADHONDA,1000 Auto Park Pl,SHOP 02; Exterior,Newburgh,NY,12550,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.502394,-74.066239,4/1/2020,143589,4/1/2020 9:20,,,,,J1772
ELEC,Cosimo's on Union - Tesla Supercharger,1217 NY-300,,Newburgh,NY,12550,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.499616,-74.071324,1/31/2020,122261,2/6/2020 19:50,P,,,3/1/2019,TESLA
ELEC,Thruway Nissan,79 Route 17K,,Newburgh,NY,12550,,845-562-1000,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.504105,-74.068916,9/9/2019,44174,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,Hampton Inn New Paltz - Tesla Destination,4 S Putt Corners Rd,,New Paltz,NY,12561,,845-255-4200  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.740795,-74.067127,9/30/2019,114982,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,SUNY NEW PALTZ,98 S Manheim Blvd,SUNY NEW PALTZ; -,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738917,-74.080123,4/1/2020,117762,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,61 Southside Ave,WALLKILL 2,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741501,-74.088157,4/1/2020,122785,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,Service building,SOUTH LOOP 1; -STATION 2; -STATION 3; -,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.736732,-74.084307,4/1/2020,123392,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,1 Sojourner Way,ELTING GYM 1; -ELTING GYM 2; -,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.743938,-74.084258,4/1/2020,99444,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,Campus Transportation Hub,ROUTE 32 (2)ROUTE 32 LOT,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738961,-74.080128,4/1/2020,122792,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,10 Southside Loop,WALLKILL 3,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741484,-74.088126,4/1/2020,122786,4/1/2020 9:20,,,,,J1772
ELEC,TRICOR-PLAT1-2N,30-34 Plattekill Ave,NEW PALTZ; Tricor and Plattekill avenues,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.745952,-74.084069,4/1/2020,92366,4/1/2020 9:20,,,,,J1772
ELEC,TG EV STATIONS,3 Gatehouse Rd,MOHONK 2,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.74456,-74.11796,4/1/2020,154054,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,80 NY-32,ROUTE 32 (3),New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738571,-74.079661,4/1/2020,122791,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,33 Southside Ave,STATION 1,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741585,-74.088317,4/1/2020,122787,4/1/2020 9:20,,,,,J1772
ELEC,COMMCTR,Veterans Dr,NEW PALTZ TOWN; Near front entrance ,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.756382,-74.081041,4/1/2020,92429,4/1/2020 9:20,,,,,J1772
ELEC,Woodland Pond at New Paltz,100 Woodland Pond Cir,,New Paltz,NY,12561,,866-816-7584,E,,Public,Business hours,,,2,,,EV Connect,http://evconnect.com/,200-8,41.758115,-74.061596,5/9/2019,94852,3/26/2020 17:18,P,,,9/1/2017,J1772
ELEC,Lake Mohonk,1000 Mountain Rest Road,These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.,New Paltz,NY,12561,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.768279,-74.156017,4/1/2020,148083,4/1/2020 9:16,,,,,J1772
ELEC,ULSTER COUNTY,214 Libertyville Rd,"POOL; Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.723953,-74.1176,4/1/2020,147504,4/1/2020 9:20,,,,,J1772
ELEC,SUNY NEW PALTZ,S. Manheim Blvd.,INTERNATIONAL,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741984,-74.080814,4/1/2020,122790,4/1/2020 9:20,,,,,J1772
ELEC,Pawling - Chamber of Commerce,55 Charles Colman Blvd,,Pawling,NY,12564,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.563513,-73.601015,6/6/2019,123119,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Town of Pine Plains,2971 Church St,,Pine Plains,NY,12567,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.979823,-73.656058,7/9/2019,123096,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,NY STATE PARKS,280 Club House Rd,JAMES BAIRD,Pleasant Valley,NY,12569,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.68595,-73.791916,4/1/2020,149880,4/1/2020 9:20,,,,,J1772
ELEC,BARD ALMNCT,9 Gardener Way,MONTGOMERY; Montgomery Place Visitors Center,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.011357,-73.916662,4/1/2020,87994,4/1/2020 9:20,,,,,J1772
ELEC,CVS Pharmacy,7568 N Broadway,,Red Hook,NY,12571,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.997812,-73.87331,3/31/2020,93379,3/31/2020 10:04,,,,,CHADEMO J1772COMBO
ELEC,TOWN OF RED HK,7336 S Broadway,RED HOOK 1; East parking lotRED HOOK 2; East Parking LotREDHOOK 3; -REDHOOK 4; -,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.986926,-73.880754,4/1/2020,86019,4/1/2020 9:20,,,,,J1772
ELEC,RED HOOK V.,7477 S Broadway,RED HOOK; -,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.994604,-73.87644,4/1/2020,99764,4/1/2020 9:20,,,,,J1772
ELEC,VILLAGEHALL,76 E Market Street,VILLAGE CENTER; -Behind FirehouseVILLAGE HALL; -Behind the Firehouse,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.926636,-73.909771,4/1/2020,100440,4/1/2020 9:20,,,,,J1772
ELEC,Smoky Rock BBQ - Tesla Destination,6367 Mill St,,Rhinebeck,NY,12572,,845-876-5232  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.925496,-73.913269,9/30/2019,115217,3/2/2020 20:14,P,,,12/15/2016,TESLA
ELEC,STARR LIBRARY,68 W Market St,STARR LIBRARY,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.92638,-73.918381,4/1/2020,103914,4/1/2020 9:20,,,,,J1772
ELEC,VILLAGEHALL,55 E Market St,RHINEBECK 2RHINEBECK 3,Rhinebeck,NY,12572,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.927408,-73.910758,4/1/2020,153652,4/1/2020 9:20,,,,,J1772
ELEC,Mills Norrie State Park,9 Old Post Rd,,Staatsburg,NY,12580,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.842603,-73.930954,6/6/2019,123140,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,Tivoli Village Office,86 Broadway,,Tivoli,NY,12583,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.058922,-73.911492,6/6/2019,123138,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,BARD ALMNCT,Robbins Rd,FISHER CENTER; In third lot ?C?,Tivoli,NY,12583,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.031453,-73.904186,4/1/2020,92277,4/1/2020 9:20,,,,,J1772
ELEC,Greenlots - 63147,New York State Thruway,,Plattekill,NY,12589,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,GPS,41.577744,-74.085381,4/1/2020,99103,4/1/2020 10:08,,,,,CHADEMO J1772COMBO
ELEC,Greenlots - 63148,Milepost 66S,,Modena,NY,12589,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,GPS,41.592228,-74.088608,4/1/2020,99102,4/1/2020 10:08,,,,,CHADEMO J1772COMBO
ELEC,Poughkeepsie Nissan,1445 Route 9,,Wappingers Falls,NY,12590,,845-297-4314,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.587383,-73.908392,9/9/2019,44206,1/21/2020 18:34,P,,,11/30/2011,J1772
ELEC,HUDSON VALLEY,1148 Old Rte 9,VW_408151_A,Wappingers Falls,NY,12590,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.566517,-73.906339,4/1/2020,64742,4/1/2020 9:20,,,,,J1772
ELEC,Residence Inn,2525 South St,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,2,,,EV Connect,http://evconnect.com/,200-9,41.661078,-73.93249,5/9/2019,94855,3/26/2020 17:18,P,,,12/23/2013,J1772
ELEC,Dutchess County Motor Vehicles,22 Market St,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.703529,-73.929461,6/6/2019,123084,3/26/2020 17:18,LG,,,4/1/2019,J1772
ELEC,Walkway Over the Hudson,5 Parker Ave,,Poughkeepsie,NY,12601,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.710853,-73.928404,6/6/2019,123117,3/30/2020 21:26,P,,,4/1/2019,J1772
ELEC,HYATT POUGHKEPS,2165 South Rd,HYATT POUGHKEPS,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.63666,-73.91962,4/1/2020,143493,4/1/2020 9:20,,,,,J1772
ELEC,BMWHV,2068 South Rd,STATION 01,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.63092,-73.914444,4/1/2020,61921,4/1/2020 9:20,,,,,J1772
ELEC,WATERCLUB2582,36 Pine Street,GARAGE 2 CHARGE,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.698847,-73.937505,4/1/2020,118049,4/1/2020 9:20,,,,,J1772
ELEC,City of Poughkeepsie - Duro Parking Lot,197 Main St,,Poughkeepsie,NY,12601,,845-451-4120,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.704941,-73.930601,9/9/2019,143787,1/21/2020 18:34,LG,,,8/8/2019,J1772
ELEC,Taste NY,4640 Taconic State Pkwy N,,Poughkeepsie,NY,12603,,866-816-7584,E,,Public,Store business hours,,,2,,,EV Connect,http://evconnect.com/,GPS,41.572297,-73.779947,12/12/2019,94856,3/30/2020 21:26,P,,,10/29/2014,J1772
ELEC,HOTEL,50 Red Oaks Mill Rd,INN AT THE FALL; In rear lot ,Poughkeepsie,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.654736,-73.870968,4/1/2020,88437,4/1/2020 9:20,,,,,J1772
ELEC,Vassar College,124 Raymond Ave,,Poughkeepsie,NY,12604,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.686004,-73.897448,6/6/2019,123064,3/26/2020 17:18,P,,,4/1/2019,J1772
ELEC,SULLIVAN COUNTY,14 Sturgis Rd,SULLIVAN 1; Rear parking lot by DMVSULLIVAN 2; Rear parking lot of the DMV,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.660084,-74.691078,4/1/2020,145532,4/1/2020 9:20,,,,,J1772
ELEC,The Kartrite Resort & Indoor Waterpark - Tesla Destination,555 Resorts World Dr,,Monticello,NY,12701,,844-527-8748  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.661828,-74.644777,9/30/2019,150611,3/2/2020 20:14,P,,,9/30/2019,TESLA
ELEC,STATE ROUTE 42,4052 NY-42 Town Hall,THOMPSON TOWN H; NE corner of the front parking lot at Thompson Town Hall,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.668821,-74.672147,4/1/2020,87810,4/1/2020 9:20,,,,,J1772
ELEC,ELECTRIC CAT,2037 Nys Hwy 17b,CATSKILL DISTIL; Rear of building ,Bethel,NY,12720,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.684274,-74.877327,4/1/2020,89783,4/1/2020 9:20,,,,,J1772
ELEC,STATION PC,219-249 Villa Roma Rd,VILLA ROMA,Callicoon,NY,12723,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.760472,-74.974674,4/1/2020,96697,4/1/2020 9:20,,,,,J1772
ELEC,BETHEL,3586 State Rte 55,BETHEL; Behind Town Court,Kauneonga Lake,NY,12749,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.685982,-74.830789,4/1/2020,88145,4/1/2020 9:20,,,,,J1772
ELEC,Cedar Lakes Estate - Tesla Destination,1 Team USA Wy,,Port Jervis,NY,12771,,845-533-3328  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.346021,-74.638058,9/30/2019,115212,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,SULLIVAN CENTER,270-277 Rock Hill Dr,ROCK HILL; To the right of main entrance ,Rock Hill,NY,12775,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.623169,-74.590722,4/1/2020,98613,4/1/2020 9:20,,,,,J1772
ELEC,Roscoe Diner - Tesla Supercharger,1908 Old Route 17,,Roscoe,NY,12776,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.930457,-74.908814,1/31/2020,118946,2/6/2020 19:50,P,,,2/1/2019,TESLA
ELEC,"Inn at Lake Joseph, a Select Registry Property - Tesla Destination",162 Saint Josephs Rd,,Forestburgh,NY,12777,,845-791-9506  877-798-3752,E,,Public - Call ahead,24 hours daily,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.589244,-74.713261,9/30/2019,114941,3/2/2020 20:14,P,,,5/1/2016,TESLA
ELEC,14 HUDSON,14 Hudson Ave,14 HUDSON 1.114 HUDSON 1.2,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.308069,-73.645638,4/1/2020,153509,4/1/2020 9:20,,,,,J1772
ELEC,Seeley Office Supply,95 Broad St,,Glen Falls,NY,12801,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.30649,-73.653828,,155028,3/31/2020 16:39,P,,,4/13/2019,J1772
ELEC,14 HUDSON,14 hudson,14 HUDSON 1.3,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307865,-73.64547,4/1/2020,153507,4/1/2020 9:20,,,,,J1772
ELEC,PARK ST. GARAGE,50-54 Park St,"PARK STREET 1; Level 1, 2nd FloorPARK STREET 2; Level 2, 3rd FloorPARK STREET 3; Level 3, 4th Floor",Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.307755,-73.644423,4/1/2020,87608,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,126 South St,GLENS FALLS,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.305308,-73.649371,4/1/2020,102674,4/1/2020 9:20,,,,,J1772
ELEC,Queensbury Rest Area - Northbound,368 Big Boom Rd,I-87,Queensbury,NY,12804,,518-457-6195,E,,Public,24 hours daily,,,,2,,Non-Networked,,GPS,43.273451,-73.674594,3/3/2020,104978,3/3/2020 21:13,SG,,,9/20/2018,CHADEMO J1772COMBO
ELEC,WARREN TIRE,14 Lafayette Street,WT QUEENBSURY 1; Near garage on right ,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.328762,-73.666275,4/1/2020,143390,4/1/2020 9:20,,,,,J1772
ELEC,GARVEY VW,483 Quaker Rd,VE_408313_A,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.329369,-73.62975,4/1/2020,70094,4/1/2020 9:20,,,,,J1772
ELEC,APEX,64 Main St,"STATION 1; Off Exit 18 Queensbury, NYSTATION 2; Left most stationSTATION 3; Middle station STATION 4; Right most station STATION 5STATION 6",Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,12,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.299688,-73.669405,4/1/2020,92271,4/1/2020 9:20,,,,,J1772
ELEC,GLEN HILAND,39 Longview Drive,GLEN HILAND 1; Outside of resident parking garage in parking lot areaGLEN HILAND 2; Outside of resident parking garage in parking lot area,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.35479,-73.644495,4/1/2020,154843,4/1/2020 9:20,,,,,J1772
ELEC,NATIONAL GRID,1043 U.S. 9,DAVIDSONS BREW,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.343451,-73.6857,4/1/2020,100277,4/1/2020 9:20,,,,,J1772
ELEC,"Country Inn & Suites by Radisson, Lake George - Tesla Destination",1130 U.S. 9,,Queensbury,NY,12804,,518-745-0180  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.348226,-73.690167,9/30/2019,122495,3/2/2020 20:14,P,,,3/1/2019,J1772 TESLA
ELEC,Aviation Mall - Tesla Supercharger,578 Aviation Road,,Queensbury,NY,12804,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.328388,-73.679992,1/31/2020,102342,2/6/2020 19:50,P,,,7/15/2016,TESLA
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,,Queensbury,NY,12804,,518-741-7600  877-798-3752,E,,Public,24 hours daily; for customer use only,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.32838,-73.681677,9/30/2019,115216,3/2/2020 20:14,P,,,11/1/2018,J1772 TESLA
ELEC,ADIRONDACK,NY-30,EV 1; Located in front of the auditorium,Blue Mountain Lake,NY,12812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.869392,-74.431812,4/1/2020,75654,4/1/2020 9:20,,,,,J1772
ELEC,THE SAGAMORE,433 Boathouse Ln,SAGAMORE 1.1SAGAMORE 1.2; -SAGAMORE 1.3SAGAMORE 1.4SAGAMORE 1.5,Bolton,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,10,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.55707,-73.64526,4/1/2020,153089,4/1/2020 9:20,,,,,J1772
ELEC,Stewart's Shops - Tesla Supercharger,6151 NY-8,,Chestertown,NY,12817,,877-798-3752,E,,Public,24 hours daily; Tesla use only,,,,6,,Tesla,http://www.teslamotors.com/supercharger,GPS,43.665842,-73.784335,,154440,3/12/2020 19:20,P,,,3/6/2020,TESLA
